segment_id,direction,edge_id,edge_order,axis_position,matched_length_m,segment_length_m,match_ratio,current_lanes,target_lanes,lane_delta,repair_target,repair_reason
S19,upbound,333557072#2,4,0.121669,86.213793,277.8,0.310345,2,3,1,False,excluded_low_overlap
S19,upbound,333557072#3,5,0.348048,105.372414,277.8,0.37931,2,3,1,True,dominant_mainline_overlap_lane_repair
S19,upbound,333557072#5,6,0.753854,124.531034,277.8,0.448276,2,3,1,True,dominant_mainline_overlap_lane_repair
S19,upbound,619147738#0,7,1.0,38.317241,277.8,0.137931,2,3,1,False,excluded_low_overlap
S19,downbound,619147740,1,0.0,57.475862,277.8,0.206897,2,3,1,False,excluded_low_overlap
S19,downbound,619147739#0,2,0.248308,143.689655,277.8,0.517241,2,3,1,True,dominant_mainline_overlap_lane_repair
S19,downbound,619147739#1,3,0.479711,76.634483,277.8,0.275862,2,3,1,False,excluded_low_overlap
S19,downbound,619147739#2,4,0.575308,86.213793,277.8,0.310345,2,3,1,False,excluded_low_overlap
S19,downbound,619147739#3,5,0.780314,124.531034,277.8,0.448276,2,3,1,True,dominant_mainline_overlap_lane_repair
S19,downbound,619147739#4,6,0.997107,57.475862,277.8,0.206897,2,3,1,False,excluded_low_overlap
S19,downbound,315658897#0,7,1.0,9.57931,277.8,0.034483,1,3,2,False,excluded_low_overlap
S19,downbound,619147739#5,8,1.0,19.158621,277.8,0.068966,2,3,1,False,excluded_low_overlap
S20,upbound,619147738#0,1,1.0,17.2,17.2,1.0,2,3,1,True,dominant_mainline_overlap_lane_repair
S20,downbound,619147740,1,0.235202,17.2,17.2,1.0,2,3,1,True,dominant_mainline_overlap_lane_repair
S20,downbound,619147739#0,2,1.0,11.466667,17.2,0.666667,2,3,1,True,dominant_mainline_overlap_lane_repair
S21,upbound,619147738#0,1,0.384103,49.26,82.1,0.6,2,3,1,True,dominant_mainline_overlap_lane_repair
S21,downbound,1206223946#0,1,0.144207,41.05,82.1,0.5,2,2,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,219696191#1,2,0.306135,65.68,82.1,0.8,1,2,1,True,dominant_mainline_overlap_lane_repair
S21,downbound,1206223946#1,3,0.350983,65.68,82.1,0.8,2,2,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,619147740,4,1.0,57.47,82.1,0.7,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,37402371,1,0.0,8.585714,120.2,0.071429,2,3,1,False,excluded_low_overlap
S22,upbound,585341906#0,2,0.0,34.342857,120.2,0.285714,2,3,1,False,excluded_low_overlap
S22,upbound,585341907#0,3,0.0,34.342857,120.2,0.285714,2,3,1,False,excluded_low_overlap
S22,upbound,585341906#2,4,0.146306,60.1,120.2,0.5,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,585341907#2,5,0.225945,68.685714,120.2,0.571429,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,1206223947,6,0.478715,77.271429,120.2,0.642857,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,619147738#1,7,0.515951,42.928571,120.2,0.357143,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,1206223945,8,0.575534,85.857143,120.2,0.714286,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,1206223939,9,0.723349,51.514286,120.2,0.428571,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,615671503,10,0.768244,34.342857,120.2,0.285714,2,3,1,False,excluded_low_overlap
S22,upbound,615671502,11,0.919568,42.928571,120.2,0.357143,2,3,1,True,dominant_mainline_overlap_lane_repair
S22,upbound,183272654,12,1.0,25.757143,120.2,0.214286,4,3,-1,False,excluded_low_overlap
S22,downbound,585341903#0,1,0.0,8.585714,120.2,0.071429,2,2,0,False,excluded_low_overlap
S22,downbound,585341903#1,2,0.0,42.928571,120.2,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,585341908#0,3,0.0,34.342857,120.2,0.285714,2,2,0,False,excluded_low_overlap
S22,downbound,585341908#1,4,0.0,34.342857,120.2,0.285714,2,2,0,False,excluded_low_overlap
S22,downbound,1206223943,5,0.098587,42.928571,120.2,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,477063271,6,0.667123,68.685714,120.2,0.571429,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,1206223946#0,7,0.821721,51.514286,120.2,0.428571,2,2,0,True,dominant_mainline_overlap_lane_repair
